130	136	17680	18
"NK"	"X"	"Y"	"NX"	"NY"	"NXY"	"SiO2 WT%"	"Al2O3 WT%"	"CaO WT%"	"TiO2 WT%"	"K2O WT%"	"P2O5 WT%"	"FeO WT%"	"MnO WT%"	"Na2O WT%"	"MgO WT%"	"O WT%"	"Total"
0	-20.368	5.228	1	1	1	 65.4698	 23.6176	 5.42307	 .267164	 1.66803	 -.01702	 1.56141	 -.00715	 6.69765	 .111041	 .000000	 104.792
0	-20.3675	5.228	2	1	2	 66.1863	 21.6273	 5.02922	 .178335	 2.00470	 .147850	 1.27891	 -.00695	 5.89223	 .086577	 .000000	 102.424
0	-20.367	5.228	3	1	3	 66.4539	 20.8325	 4.36182	 .414953	 2.55681	 .270738	 1.82630	 -.00765	 6.13958	 .282344	 .000000	 103.131
0	-20.3665	5.228	4	1	4	 67.7226	 18.5066	 3.29127	 .857008	 3.11769	 .270314	 2.70863	 .141707	 4.82097	 .337023	 .000000	 101.774
0	-20.366	5.228	5	1	5	 68.3249	 16.0763	 2.88737	 1.20725	 4.18973	 .596531	 3.74847	 .082984	 3.02249	 .548880	 .000000	 100.685
0	-20.3655	5.228	6	1	6	 70.5910	 13.9857	 2.02010	 1.58902	 4.36861	 .555966	 4.48992	 .119687	 2.44051	 .662872	 .000000	 100.823
0	-20.365	5.228	7	1	7	 68.4920	 14.2809	 1.99700	 1.88190	 4.48601	 .554538	 4.80456	 .156320	 1.74357	 .853968	 .000000	 99.2508
0	-20.3645	5.228	8	1	8	 70.4482	 14.9708	 1.57734	 1.40729	 4.49545	 .597331	 5.12523	 .119045	 1.41229	 .793596	 .000000	 100.947
0	-20.364	5.228	9	1	9	 70.2020	 14.7604	 1.61646	 1.88221	 4.61036	 .964787	 4.96503	 .118922	 1.36385	 .804848	 .000000	 101.289
0	-20.3635	5.228	10	1	10	 70.8549	 14.0047	 2.08172	 1.43924	 4.79008	 .842167	 4.68387	 .156749	 1.18024	 .938409	 .000000	 100.972
0	-20.363	5.228	11	1	11	 68.5515	 14.0719	 2.30269	 1.17121	 4.57894	 .841815	 4.73609	 .100162	 1.34614	 .588731	 .000000	 98.2891
0	-20.3625	5.228	12	1	12	 70.5796	 14.7103	 1.71476	 1.90624	 5.15890	 .471779	 5.77383	 .080004	 1.40602	 .762878	 .000000	 102.564
0	-20.362	5.228	13	1	13	 68.9749	 14.5290	 1.65691	 1.31573	 4.65442	 .432477	 5.35237	 .155871	 1.07027	 .634064	 .000000	 98.7760
0	-20.3615	5.228	14	1	14	 69.8883	 13.9448	 1.89897	 1.43658	 4.70468	 1.08727	 5.03549	 .175035	 1.20098	 .668359	 .000000	 100.041
0	-20.361	5.228	15	1	15	 69.0264	 14.2838	 2.03750	 1.67239	 4.71602	 .881362	 5.33465	 .024247	 1.18654	 .953512	 .000000	 100.116
0	-20.3605	5.228	16	1	16	 68.1868	 14.6657	 1.91923	 1.19827	 4.70917	 .555205	 5.28270	 .005667	 .903378	 .802393	 .000000	 98.2285
0	-20.36	5.228	17	1	17	 67.9016	 14.6505	 1.79699	 1.31524	 4.71297	 .800136	 5.36860	 .174486	 1.23613	 .817451	 .000000	 98.7741
0	-20.3595	5.228	18	1	18	 68.5274	 13.8214	 1.95678	 1.52285	 4.61484	 .349831	 5.38677	 .118019	 1.25411	 .955201	 .000000	 98.5071
0	-20.359	5.228	19	1	19	 68.0228	 14.4996	 1.89616	 1.64118	 4.77121	 .799200	 5.45650	 .061592	 1.32036	 .875744	 .000000	 99.3443
0	-20.3585	5.228	20	1	20	 69.4380	 14.7827	 2.18244	 1.26169	 4.59272	 .719747	 4.64871	 .081720	 1.22804	 .745606	 .000000	 99.6813
0	-20.358	5.228	21	1	21	 69.5190	 14.0228	 2.10005	 1.49654	 4.77483	 .554967	 5.00033	 .080973	 .952531	 .881918	 .000000	 99.3839
0	-20.3575	5.228	22	1	22	 69.3322	 14.6689	 1.81608	 1.22535	 4.38246	 .268495	 5.74096	 .136812	 1.00626	 .839581	 .000000	 99.4171
0	-20.357	5.228	23	1	23	 68.5470	 13.9931	 2.15704	 1.93995	 4.72358	 .553841	 5.01514	 .155730	 1.17036	 .760166	 .000000	 99.0159
0	-20.3565	5.228	24	1	24	 67.8864	 14.2116	 1.45458	 1.64149	 4.49063	 .678176	 5.33348	 .137084	 1.28639	 .704566	 .000000	 97.8244
0	-20.356	5.228	25	1	25	 68.8362	 14.6479	 2.08026	 1.58838	 4.45672	 .719621	 4.70150	 -.03118	 1.21277	 .689502	 .000000	 98.9016
0	-20.3555	5.228	26	1	26	 69.9188	 13.8120	 1.95811	 1.46491	 4.76902	 .759484	 5.35265	 .099480	 1.31929	 .795599	 .000000	 100.249
0	-20.355	5.228	27	1	27	 70.0649	 14.2188	 1.87667	 1.58412	 4.28226	 .678893	 5.21207	 .193812	 1.15297	 .668964	 .000000	 99.9335
0	-20.3545	5.228	28	1	28	 70.7649	 14.1288	 1.93846	 1.49493	 4.88795	 .554999	 5.31764	 .137101	 1.02072	 .826915	 .000000	 101.073
0	-20.354	5.228	29	1	29	 68.3952	 14.2283	 1.63523	 1.64165	 4.53388	 .514205	 5.38676	 .118194	 1.05503	 .794064	 .000000	 98.3026
0	-20.3535	5.228	30	1	30	 67.7928	 14.3047	 1.97750	 1.49461	 4.54268	 .473023	 5.10406	 .174688	 1.02081	 .565874	 .000000	 97.4508
0	-20.353	5.228	31	1	31	 69.3141	 14.3944	 1.85699	 1.64368	 4.61738	 .432223	 5.06933	 .212530	 1.30055	 .771821	 .000000	 99.6129
0	-20.3525	5.228	32	1	32	 71.5210	 13.5456	 2.01902	 1.79491	 4.70321	 .760131	 4.85959	 .156558	 1.39774	 .885507	 .000000	 101.643
0	-20.352	5.228	33	1	33	 70.6937	 13.3886	 1.90067	 1.37979	 4.70793	 1.04781	 4.91417	 .025067	 1.14918	 .758250	 .000000	 99.9651
0	-20.3515	5.228	34	1	34	 69.6857	 13.7169	 2.21950	 1.79554	 4.47074	 1.33212	 4.54057	 .288381	 1.19912	 .792786	 .000000	 100.041
0	-20.351	5.228	35	1	35	 69.2900	 13.4366	 1.96046	 1.49840	 4.71658	 1.04694	 4.77150	 .062532	 .918605	 .677422	 .000000	 98.3790
0	-20.3505	5.228	36	1	36	 69.8363	 13.6373	 1.97766	 2.00247	 4.58862	 .514174	 4.80563	 .081184	 1.23384	 .600629	 .000000	 99.2777
0	-20.35	5.228	37	1	37	 69.0280	 14.1016	 2.09851	 1.79323	 4.91121	 .390548	 4.90980	 .137231	 1.31701	 .680798	 .000000	 99.3679
0	-20.3495	5.228	38	1	38	 69.9310	 14.1940	 1.95952	 1.55575	 5.11248	 .800039	 5.15856	 .024432	 1.03593	 .769591	 .000000	 100.541
0	-20.349	5.228	39	1	39	 70.3686	 14.4743	 2.02205	 1.26243	 4.70724	 .515231	 4.47160	 .251296	 1.35842	 .803081	 .000000	 100.234
0	-20.3485	5.228	40	1	40	 69.3777	 14.1975	 2.14116	 1.20097	 4.47960	 .350969	 5.03757	 -.01265	 .967393	 .983557	 .000000	 98.7239
0	-20.348	5.228	41	1	41	 69.1538	 13.7037	 1.95851	 1.43724	 4.44503	 .801606	 4.94684	 .212834	 1.23402	 .691904	 .000000	 98.5855
0	-20.3475	5.228	42	1	42	 70.4153	 13.8771	 1.87993	 1.08076	 4.71796	 .556129	 5.21306	 .137554	 1.15115	 .725176	 .000000	 99.7542
0	-20.347	5.228	43	1	43	 69.0053	 13.6440	 1.87812	 1.22780	 4.59097	 .678469	 5.21086	 .250045	 1.20270	 .863174	 .000000	 98.5514
0	-20.3465	5.228	44	1	44	 69.4765	 13.6502	 1.85473	 1.87825	 4.71989	 .840373	 5.52654	 .155441	 1.47284	 .730215	 .000000	 100.305
0	-20.346	5.228	45	1	45	 69.4829	 13.7595	 1.99596	 1.73080	 4.68657	 1.00401	 5.54539	 .099204	 1.30538	 1.07093	 .000000	 100.681
0	-20.3455	5.228	46	1	46	 68.0888	 12.7999	 1.79614	 1.76231	 4.47109	 1.04606	 5.05132	 .174829	 1.15420	 .966176	 .000000	 97.3108
0	-20.345	5.228	47	1	47	 69.3586	 13.5203	 1.69909	 1.20050	 4.65770	 .884234	 4.87672	 .231904	 1.31456	 .703226	 .000000	 98.4468
0	-20.3445	5.228	48	1	48	 68.0002	 13.3737	 1.83690	 1.85361	 4.47144	 .800847	 4.89359	 .024812	 1.36541	 1.02309	 .000000	 97.6435
0	-20.344	5.228	49	1	49	 69.5541	 13.4703	 2.01783	 1.31578	 4.70018	 .718726	 5.56393	 .099273	 1.28857	 .819715	 .000000	 99.5484
0	-20.3435	5.228	50	1	50	 69.1283	 13.3705	 2.37820	 1.43529	 4.41551	 .718452	 5.36958	 .118195	 1.52033	 .718692	 .000000	 99.1730
0	-20.343	5.228	51	1	51	 67.0071	 13.1362	 2.37178	 1.75511	 4.27823	 1.28690	 6.01730	 .229567	 1.49765	 1.22799	 .000000	 98.8078
0	-20.3425	5.228	52	1	52	 64.4203	 13.4264	 3.19996	 2.30780	 3.96852	 2.04851	 7.15610	 .133528	 1.39734	 1.44568	 .000000	 99.5042
0	-20.342	5.228	53	1	53	 65.9951	 13.8389	 2.93235	 1.93681	 4.04966	 1.32627	 5.50615	 .136342	 2.18904	 1.05943	 .000000	 98.9701
0	-20.3415	5.228	54	1	54	 67.6678	 15.3887	 2.77336	 1.43055	 4.26484	 .675509	 6.03550	 .211151	 2.12474	 .724688	 .000000	 101.297
0	-20.341	5.228	55	1	55	 68.4107	 16.7270	 3.06291	 1.32310	 4.00484	 .555359	 4.45334	 .119837	 2.27245	 .843382	 .000000	 101.773
0	-20.3405	5.228	56	1	56	 68.3258	 16.4568	 3.20593	 .549177	 3.82199	 .638158	 4.89645	 .044458	 2.39002	 .696996	 .000000	 101.026
0	-20.34	5.228	57	1	57	 65.9765	 17.6124	 4.40705	 .998533	 3.29691	 .431966	 3.97668	 .063874	 3.25732	 .494411	 .000000	 100.516
0	-20.3395	5.228	58	1	58	 65.0401	 18.5167	 4.34142	 .968064	 2.77885	 .309486	 4.06428	 .214600	 3.62894	 .749306	 .000000	 100.612
0	-20.339	5.228	59	1	59	 63.9814	 20.4978	 4.79217	 .856750	 2.73637	 .719408	 2.86587	 -.04721	 4.79637	 .532437	 .000000	 101.731
0	-20.3385	5.228	60	1	60	 62.1846	 21.5044	 5.53300	 .647781	 2.34299	 .350753	 2.77715	 -.00962	 4.34864	 .415600	 .000000	 100.095
0	-20.338	5.228	61	1	61	 62.1501	 22.0526	 6.43851	 .532813	 1.68252	 .146412	 1.89484	 -.00844	 5.58251	 .247163	 .000000	 100.719
0	-20.3375	5.228	62	1	62	 62.4518	 23.5516	 7.00249	 .263798	 1.53773	 .105421	 1.82411	 .067101	 5.27877	 .119666	 .000000	 102.202
0	-20.337	5.228	63	1	63	 59.6830	 23.5885	 7.03729	 .445414	 1.13440	 .146507	 1.41776	 -.02664	 6.38472	 .203214	 .000000	 100.014
0	-20.3365	5.228	64	1	64	 60.7257	 24.4193	 7.78025	 .445358	 1.01740	 .187278	 1.25829	 .048782	 5.95001	 .098125	 .000000	 101.931
0	-20.336	5.228	65	1	65	 61.0965	 25.6213	 7.36082	 .356608	 .985967	 .023735	 1.25904	 .011424	 6.05911	 .121101	 .000000	 102.896
0	-20.3355	5.228	66	1	66	 59.4986	 25.2592	 7.90532	 .237153	 1.08343	 .105464	 .940198	 .030335	 6.44098	 .110439	 .000000	 101.611
0	-20.335	5.228	67	1	67	 59.5681	 24.5027	 7.17879	 .326702	 .925313	 .105758	 1.24129	 .011445	 6.29387	 .030289	 .000000	 100.184
0	-20.3345	5.228	68	1	68	 59.9969	 25.1518	 7.30577	 .118082	 1.01398	 .146933	 1.01171	 .030641	 6.18432	 .029900	 .000000	 100.990
0	-20.334	5.228	69	1	69	 60.6648	 24.3556	 7.53941	 .025043	 1.05087	 .228290	 1.84187	 .029552	 6.12259	 .190861	 .000000	 102.049
0	-20.3335	5.228	70	1	70	 60.6093	 22.8019	 7.81879	 .465368	 1.39248	 .674514	 3.42827	 .008179	 5.52044	 .561640	 .000000	 103.281
0	-20.333	5.228	71	1	71	 58.8955	 20.0854	 6.59240	 .839483	 1.99373	 1.23822	 5.74873	 .117610	 5.06495	 .955717	 .000000	 101.532
0	-20.3325	5.228	72	1	72	 62.5125	 17.5075	 4.86059	 1.01366	 2.90770	 1.44368	 6.43587	 .210562	 4.17359	 .588977	 .000000	 101.655
0	-20.332	5.228	73	1	73	 64.0607	 15.1169	 3.57168	 1.40318	 3.52048	 1.16386	 5.64700	 .098884	 2.58527	 .890190	 .000000	 98.0582
0	-20.3315	5.228	74	1	74	 64.3539	 14.8414	 3.17019	 1.54984	 3.66716	 1.28592	 5.85772	 .117421	 2.57297	 .948986	 .000000	 98.3656
0	-20.331	5.228	75	1	75	 64.7795	 17.0703	 4.29101	 1.43596	 3.00621	 1.32736	 5.33128	 .118419	 2.87189	 .750882	 .000000	 100.983
0	-20.3305	5.228	76	1	76	 61.8308	 21.7161	 5.54977	 .738373	 2.01579	 .146215	 2.61820	 .028448	 4.78854	 .325926	 .000000	 99.7582
0	-20.33	5.228	77	1	77	 60.3779	 24.1476	 8.21291	 .502283	 1.22350	 .186349	 1.80479	 .028991	 6.64606	 .203898	 .000000	 103.334
0	-20.3295	5.228	78	1	78	 58.3173	 25.6294	 8.51847	 .235569	 .729844	 .105156	 1.27563	 -.00798	 5.88318	 .201149	 .000000	 100.888
0	-20.329	5.228	79	1	79	 56.8479	 25.9186	 9.13870	 .145987	 .537045	 .104972	 1.06321	 -.02682	 6.12773	 .029557	 .000000	 99.8869
0	-20.3285	5.228	80	1	80	 55.6484	 26.0680	 9.23986	 -.09436	 .465683	 .023214	 1.16922	 -.00810	 5.50224	 .120045	 .000000	 98.1343
0	-20.328	5.228	81	1	81	 55.9993	 26.8213	 10.0155	 .083593	 .611651	 .022792	 1.36245	 -.00878	 5.53810	 .245807	 .000000	 100.692
0	-20.3275	5.228	82	1	82	 56.8404	 26.3773	 10.1441	 .171412	 .431041	 .144775	 1.87422	 .066085	 5.64953	 .108909	 .000000	 101.808
0	-20.327	5.228	83	1	83	 55.4331	 26.1634	 10.7793	 .169328	 .576445	 .022129	 2.08479	 .027564	 5.52698	 .016391	 .000000	 100.800
0	-20.3265	5.228	84	1	84	 56.3270	 26.3604	 10.1676	 .171756	 .501901	 .144779	 1.80383	 -.04711	 5.37461	 .096748	 .000000	 100.902
0	-20.326	5.228	85	1	85	 57.3179	 27.4391	 10.3362	 .022907	 .491425	 -.01803	 1.57467	 -.00903	 4.85443	 .175024	 .000000	 102.185
0	-20.3255	5.228	86	1	86	 56.5458	 27.2216	 10.0530	 -.09738	 .535124	 -.05885	 1.80424	 -.00914	 5.23851	 .164986	 .000000	 101.398
0	-20.325	5.228	87	1	87	 57.8732	 27.9737	 10.3953	 .234393	 .415311	 -.05866	 1.18597	 .010407	 5.83147	 .142914	 .000000	 104.004
0	-20.3245	5.228	88	1	88	 57.9322	 27.0007	 10.2188	 .264305	 .568235	 .022898	 1.00891	 .123757	 5.31328	 .107473	 .000000	 102.561
0	-20.324	5.228	89	1	89	 57.0272	 27.3215	 10.2773	 .053751	 .557043	 .145095	 1.38026	 -.02762	 5.65057	 .062536	 .000000	 102.448
0	-20.3235	5.228	90	1	90	 56.8988	 26.8436	 9.49450	 .204349	 .558077	 .023025	 1.34536	 -.00845	 5.50119	 .177009	 .000000	 101.037
0	-20.323	5.228	91	1	91	 55.5010	 27.8475	 10.3044	 .321455	 .615919	 -.01821	 1.71478	 -.02826	 5.32183	 .142143	 .000000	 101.723
0	-20.3225	5.228	92	1	92	 55.8404	 27.7423	 10.0640	 .021561	 .458310	 -.01817	 2.05090	 .009421	 5.21776	 .199540	 .000000	 101.586
0	-20.322	5.228	93	1	93	 57.0694	 27.0507	 10.8406	 .350038	 .473578	 .062980	 1.83781	 .141192	 5.21580	 .199443	 .000000	 103.242
0	-20.3215	5.228	94	1	94	 57.4464	 26.9919	 10.1576	 -.03627	 .540890	 .063649	 1.46876	 .010148	 5.63722	 .165813	 .000000	 102.446
0	-20.321	5.228	95	1	95	 58.7504	 26.5265	 9.11719	 .174795	 .613737	 -.05860	 1.41661	 .010611	 5.61199	 .062826	 .000000	 102.226
0	-20.3205	5.228	96	1	96	 60.3362	 25.8868	 9.36957	 .117107	 .641788	 .105272	 .904702	 -.08324	 6.16806	 .121022	 .000000	 103.567
0	-20.32	5.228	97	1	97	 59.3765	 25.0286	 8.44961	 .028643	 .796942	 -.01725	 .657539	 .011878	 6.97132	 -.01491	 .000000	 101.289
0	-20.3195	5.228	98	1	98	 60.0335	 26.0289	 7.17576	 .387396	 .782378	 .105951	 1.25915	 -.00715	 6.67625	 .042378	 .000000	 102.485
0	-20.319	5.228	99	1	99	 62.2015	 23.6518	 6.84683	 .058300	 1.19766	 .188331	 1.24211	 -.00708	 6.61415	 .203433	 .000000	 102.197
0	-20.3185	5.228	100	1	100	 59.2583	 22.4845	 7.19672	 .113964	 1.28184	 .555300	 1.85849	 .123702	 6.10357	 .249560	 .000000	 99.2260
0	-20.318	5.228	101	1	101	 57.0921	 18.8158	 7.07851	 1.25483	 1.42505	 2.40600	 5.58790	 .173869	 5.42371	 1.00958	 .000000	 100.267
0	-20.3175	5.228	102	1	102	 51.0702	 13.2301	 7.89084	 3.00490	 1.39310	 5.98092	 10.8940	 .535867	 4.59033	 2.43950	 .000000	 101.030
0	-20.317	5.228	103	1	103	 46.6714	 9.22667	 9.83855	 3.32867	 1.37711	 7.81386	 16.9601	 .521980	 3.01351	 3.82543	 .000000	 102.577
0	-20.3165	5.228	104	1	104	 46.8384	 8.40920	 9.06132	 3.24962	 2.03438	 7.55212	 15.8623	 .393875	 2.18854	 3.91415	 .000000	 99.5039
0	-20.316	5.228	105	1	105	 57.9365	 11.3208	 5.86664	 3.12247	 3.09899	 4.71192	 11.5203	 .312047	 1.67009	 2.56477	 .000000	 102.124
0	-20.3155	5.228	106	1	106	 66.4161	 13.0240	 3.26607	 1.48244	 4.20179	 1.81070	 7.33519	 .171467	 1.48008	 1.35411	 .000000	 100.542
0	-20.315	5.228	107	1	107	 68.7338	 13.2211	 2.49624	 1.31450	 4.35550	 .882091	 5.79065	 .249240	 1.06101	 .798508	 .000000	 98.9027
0	-20.3145	5.228	108	1	108	 70.8643	 13.7203	 2.12033	 1.20205	 4.47416	 .761985	 5.16074	 .081620	 1.34775	 1.12564	 .000000	 100.859
0	-20.314	5.228	109	1	109	 69.9018	 13.5706	 2.40382	 .875634	 4.46231	 .803115	 5.03778	 .025187	 1.14907	 .907218	 .000000	 99.1365
0	-20.3135	5.228	110	1	110	 67.8954	 13.6851	 1.71445	 1.67238	 4.52499	 .637308	 5.40209	 .212254	 1.20645	 .672053	 .000000	 97.6224
0	-20.313	5.228	111	1	111	 69.7473	 14.0278	 1.69866	 1.44093	 4.57319	 .762339	 4.78892	 .138387	 1.13133	 .804083	 .000000	 99.1129
0	-20.3125	5.228	112	1	112	 70.1101	 13.1773	 2.31825	 1.16776	 4.59009	 .637327	 5.81078	 .099210	 1.25794	 .844524	 .000000	 100.013
0	-20.312	5.228	113	1	113	 69.1051	 13.4616	 1.91999	 1.11279	 4.50396	 .926244	 4.94754	 .175751	 1.08388	 .850406	 .000000	 98.0872
0	-20.3115	5.228	114	1	114	 69.9870	 13.5378	 1.88094	 1.08424	 4.65206	 .762429	 4.80705	 .176054	 1.21342	 .952460	 .000000	 99.0535
0	-20.311	5.228	115	1	115	 70.2864	 13.9515	 1.98123	 .995110	 4.42741	 .845173	 5.03811	 .025460	 1.19739	 .827582	 .000000	 99.5753
0	-20.3105	5.228	116	1	116	 69.1764	 13.1786	 2.16003	 1.29052	 4.60550	 .638004	 4.98165	 .175434	 1.30029	 .853072	 .000000	 98.3594
0	-20.31	5.228	117	1	117	 70.3513	 13.9288	 1.93822	 1.28922	 4.59098	 .474373	 5.49498	 .024668	 1.00411	 .965043	 .000000	 100.062
0	-20.3095	5.228	118	1	118	 69.6430	 13.6966	 1.95934	 .991719	 4.78191	 .638154	 5.47622	 .099854	 1.33489	 .956689	 .000000	 99.5783
0	-20.309	5.228	119	1	119	 69.1471	 13.4571	 1.79892	 1.35066	 4.70540	 .720557	 4.91140	 .156863	 1.18269	 .964904	 .000000	 98.3955
0	-20.3085	5.228	120	1	120	 69.7767	 13.5639	 1.87961	 1.26265	 4.37593	 .967986	 4.86015	 .138423	 1.18163	 .827959	 .000000	 98.8349
0	-20.308	5.228	121	1	121	 69.3226	 13.5587	 2.23948	 1.08090	 4.45312	 .679262	 5.40563	 .137466	 1.10432	 .921148	 .000000	 98.9026
0	-20.3075	5.228	122	1	122	 69.5694	 13.4211	 2.01956	 1.11097	 4.71399	 .679291	 5.31727	 .137516	 1.02093	 .806121	 .000000	 98.7961
0	-20.307	5.228	123	1	123	 70.3817	 13.6511	 1.69680	 1.28810	 4.78834	 .720250	 5.54592	 .156200	 1.41987	 .661362	 .000000	 100.310
0	-20.3065	5.228	124	1	124	 70.7121	 14.0715	 1.96063	 1.11366	 4.60569	 .351720	 5.03709	 .100626	 1.11525	 1.00878	 .000000	 100.077
0	-20.306	5.228	125	1	125	 68.5800	 14.2573	 2.08006	 .963074	 4.58454	 .556401	 5.17576	 .175445	 1.21685	 .863406	 .000000	 98.4528
0	-20.3055	5.228	126	1	126	 70.2352	 14.0554	 2.36020	 .871906	 4.65942	 .596883	 5.79407	 .061910	 1.28825	 .786377	 .000000	 100.710
0	-20.305	5.228	127	1	127	 67.9393	 13.5020	 3.06106	 .930329	 4.50835	 .799617	 5.61455	 .155492	 1.42404	 .788812	 .000000	 98.7235
0	-20.3045	5.228	128	1	128	 70.6833	 13.7795	 2.68338	 .874329	 4.56342	 .556087	 5.21221	 .194278	 1.49845	 .911678	 .000000	 100.957
0	-20.304	5.228	129	1	129	 69.6983	 13.5081	 2.18129	 .695800	 4.48451	 .515813	 5.28285	 .175577	 1.76198	 .754140	 .000000	 99.0584
0	-20.3035	5.228	130	1	130	 71.0964	 13.4502	 1.73983	 .845249	 4.72637	 .680651	 5.26629	 .138200	 1.72659	 .890063	 .000000	 100.560
0	-20.368	5.2285	1	2	131	 63.2842	 23.3929	 5.26839	 .060163	 1.60317	 .024421	 .995966	 -.00645	 6.37904	 .053304	 .000000	 101.055
0	-20.3675	5.2285	2	2	132	 63.7768	 22.4046	 5.10367	 .328415	 1.57517	 .188982	 1.19033	 -.00673	 6.44448	 .099474	 .000000	 101.105
0	-20.367	5.2285	3	2	133	 65.6067	 21.1934	 4.69904	 .594217	 2.12521	 .106212	 1.75534	 .011246	 6.34488	 .168318	 .000000	 102.605
0	-20.3665	5.2285	4	2	134	 67.1167	 18.6331	 4.01257	 .975230	 3.11636	 .433405	 2.72507	 .160090	 4.86280	 .497947	 .000000	 102.533
